@RELATION LID

@ATTRIBUTE SE_1_3 NUMERIC
@ATTRIBUTE SE_4_7 NUMERIC
@ATTRIBUTE SE_8_13 NUMERIC
@ATTRIBUTE SE_14_20 NUMERIC
@ATTRIBUTE SE_21_30 NUMERIC
@ATTRIBUTE SE_31_45 NUMERIC
@ATTRIBUTE SE_55_95 NUMERIC
@ATTRIBUTE SE_105_145 NUMERIC
@ATTRIBUTE f_FP1_1 NUMERIC
@ATTRIBUTE f_FP1_2 NUMERIC
@ATTRIBUTE f_FP1_3 NUMERIC
@ATTRIBUTE f_FP1_4 NUMERIC
@ATTRIBUTE f_FP1_5 NUMERIC
@ATTRIBUTE f_FP2_1 NUMERIC
@ATTRIBUTE f_FP2_2 NUMERIC
@ATTRIBUTE f_FP2_3 NUMERIC
@ATTRIBUTE f_FP2_4 NUMERIC
@ATTRIBUTE f_FP2_5 NUMERIC
@ATTRIBUTE f_F3_1 NUMERIC
@ATTRIBUTE f_F3_2 NUMERIC
@ATTRIBUTE f_F3_3 NUMERIC
@ATTRIBUTE f_F3_4 NUMERIC
@ATTRIBUTE f_F3_5 NUMERIC
@ATTRIBUTE f_F4_1 NUMERIC
@ATTRIBUTE f_F4_2 NUMERIC
@ATTRIBUTE f_F4_3 NUMERIC
@ATTRIBUTE f_F4_4 NUMERIC
@ATTRIBUTE f_F4_5 NUMERIC
@ATTRIBUTE f_C3_1 NUMERIC
@ATTRIBUTE f_C3_2 NUMERIC
@ATTRIBUTE f_C3_3 NUMERIC
@ATTRIBUTE f_C3_4 NUMERIC
@ATTRIBUTE f_C3_5 NUMERIC
@ATTRIBUTE f_C4_1 NUMERIC
@ATTRIBUTE f_C4_2 NUMERIC
@ATTRIBUTE f_C4_3 NUMERIC
@ATTRIBUTE f_C4_4 NUMERIC
@ATTRIBUTE f_C4_5 NUMERIC
@ATTRIBUTE f_P3_1 NUMERIC
@ATTRIBUTE f_P3_2 NUMERIC
@ATTRIBUTE f_P3_3 NUMERIC
@ATTRIBUTE f_P3_4 NUMERIC
@ATTRIBUTE f_P3_5 NUMERIC
@ATTRIBUTE f_P4_1 NUMERIC
@ATTRIBUTE f_P4_2 NUMERIC
@ATTRIBUTE f_P4_3 NUMERIC
@ATTRIBUTE f_P4_4 NUMERIC
@ATTRIBUTE f_P4_5 NUMERIC
@ATTRIBUTE f_O1_1 NUMERIC
@ATTRIBUTE f_O1_2 NUMERIC
@ATTRIBUTE f_O1_3 NUMERIC
@ATTRIBUTE f_O1_4 NUMERIC
@ATTRIBUTE f_O1_5 NUMERIC
@ATTRIBUTE f_O2_1 NUMERIC
@ATTRIBUTE f_O2_2 NUMERIC
@ATTRIBUTE f_O2_3 NUMERIC
@ATTRIBUTE f_O2_4 NUMERIC
@ATTRIBUTE f_O2_5 NUMERIC
@ATTRIBUTE f_F7_1 NUMERIC
@ATTRIBUTE f_F7_2 NUMERIC
@ATTRIBUTE f_F7_3 NUMERIC
@ATTRIBUTE f_F7_4 NUMERIC
@ATTRIBUTE f_F7_5 NUMERIC
@ATTRIBUTE f_F8_1 NUMERIC
@ATTRIBUTE f_F8_2 NUMERIC
@ATTRIBUTE f_F8_3 NUMERIC
@ATTRIBUTE f_F8_4 NUMERIC
@ATTRIBUTE f_F8_5 NUMERIC
@ATTRIBUTE f_T3_1 NUMERIC
@ATTRIBUTE f_T3_2 NUMERIC
@ATTRIBUTE f_T3_3 NUMERIC
@ATTRIBUTE f_T3_4 NUMERIC
@ATTRIBUTE f_T3_5 NUMERIC
@ATTRIBUTE f_T4_1 NUMERIC
@ATTRIBUTE f_T4_2 NUMERIC
@ATTRIBUTE f_T4_3 NUMERIC
@ATTRIBUTE f_T4_4 NUMERIC
@ATTRIBUTE f_T4_5 NUMERIC
@ATTRIBUTE f_T5_1 NUMERIC
@ATTRIBUTE f_T5_2 NUMERIC
@ATTRIBUTE f_T5_3 NUMERIC
@ATTRIBUTE f_T5_4 NUMERIC
@ATTRIBUTE f_T5_5 NUMERIC
@ATTRIBUTE f_T6_1 NUMERIC
@ATTRIBUTE f_T6_2 NUMERIC
@ATTRIBUTE f_T6_3 NUMERIC
@ATTRIBUTE f_T6_4 NUMERIC
@ATTRIBUTE f_T6_5 NUMERIC
@ATTRIBUTE f_FZ_1 NUMERIC
@ATTRIBUTE f_FZ_2 NUMERIC
@ATTRIBUTE f_FZ_3 NUMERIC
@ATTRIBUTE f_FZ_4 NUMERIC
@ATTRIBUTE f_FZ_5 NUMERIC
@ATTRIBUTE f_CZ_1 NUMERIC
@ATTRIBUTE f_CZ_2 NUMERIC
@ATTRIBUTE f_CZ_3 NUMERIC
@ATTRIBUTE f_CZ_4 NUMERIC
@ATTRIBUTE f_CZ_5 NUMERIC
@ATTRIBUTE f_PZ_1 NUMERIC
@ATTRIBUTE f_PZ_2 NUMERIC
@ATTRIBUTE f_PZ_3 NUMERIC
@ATTRIBUTE f_PZ_4 NUMERIC
@ATTRIBUTE f_PZ_5 NUMERIC
@ATTRIBUTE class {1 2}

@DATA
331719.389346239,21398.4993759187,34783.9864436142,23807.2268984080,21716.9665597172,37796.3546161588,106639.078619655,76106.2252308733,30562.9072104781,730.192514368473,1628.07678046566,1407.16947836730,849.815147862792,48695.2244069803,730.594486632167,1905.87607811313,1193.13190479858,1064.87510984767,1480.66776053702,813.554940740444,1141.04880163218,1764.36190366905,1634.62457193133,5920.22594793914,1336.25024855464,1507.59311287475,972.251808285384,1097.51334260163,11860.0418938451,978.338183025728,790.006557244890,526.566560266496,669.597406411412,12634.9117040590,904.489171737293,816.296613594717,550.262821716374,583.449354729544,6600.43898391585,1216.85416748355,2959.29766334324,844.639326713960,1160.03928002914,4304.27008504740,1201.41945988270,2584.31827552216,1111.51588885453,645.430405237221,12726.8394663954,1464.11067488179,3244.00468059971,1311.96885406469,851.834407488272,3473.18895917069,1668.84891485573,3381.89010984267,1486.94362546559,1210.77101220151,32724.3291293426,960.666918700797,1381.45266689920,2399.74408560724,2078.86833182950,21448.5393202427,1505.87376456260,1026.94353938935,1367.11805478224,2314.71357860532,8071.03349404388,828.851641185013,1216.40270089072,2246.88047852087,2126.53104223108,13856.5129032744,1588.23824129820,1662.37349777947,1443.84715619518,1567.12412706061,25045.7585170261,969.909972452285,1894.75156087734,1406.12820763307,916.113893214364,38146.9003718227,1434.71662265094,2727.62585587676,1744.77638306639,1060.36945174922,13948.9131310600,945.243428751346,1835.37703335461,807.545943958661,650.438389580537,24144.1964403920,894.549724086945,1079.00637238175,438.341314841604,520.722578161568,16074.4896206664,1225.79630006808,2001.64454293187,784.033101600795,714.135128944515,2
186231.941187262,11493.4532060811,24611.4670858165,16900.3806589815,22146.1775520081,32866.1601734560,86645.5675567422,61677.2926871257,7113.74330545712,947.013955577460,1266.57636372263,1066.87478827663,801.293233016689,38926.3980341584,1170.31840377532,1425.30773230526,974.951275030838,1015.89561178766,7631.23268517648,559.479614313013,858.537523402793,1372.80402477096,1076.42218586090,5737.18165965598,519.007121635992,923.758245880314,419.336392915119,810.366156376475,2515.79506852810,266.891372524818,857.077394861011,518.157464310344,643.061526288914,3046.14773523164,238.676958267326,861.245416038991,526.533710563139,732.306794732929,19935.8581150114,425.367236592734,2031.39458485834,1489.02388587328,1308.29633919477,7034.97636794126,679.673097972458,1837.48141108847,1003.31958869623,1072.32313219225,10761.5227511765,795.837888318667,1600.82323142204,939.913523042617,1196.62620761638,7750.06090633741,1029.84989770252,2228.89190761567,1239.71141625184,1256.88342979286,25971.7801568687,434.757634736744,1187.45701097195,842.784611981490,1404.92107777415,4699.13630732070,692.710749106753,1476.68382864526,1087.26309864154,2635.29735129530,3565.14479336429,784.458828786372,962.855762458059,1563.90747881534,2403.50573028274,11535.6674505768,550.574517270719,1338.39468523152,724.817016864172,1183.66750271274,14930.3602628955,552.815275417852,1359.15120592230,790.719675315042,1420.66420085906,6026.29537919368,752.391571875763,1702.77553253513,780.033915614648,1379.31918766921,4916.95568410652,489.617553708818,980.722777175517,605.253895452639,470.177989438010,2404.74839325460,215.192988937954,604.362399035626,371.680313791867,463.927155990150,1728.93613100685,388.818539559832,1107.97007264558,583.294582773756,871.222739126898,1
381839.138754733,11365.2583039918,26245.7425235345,17555.4808095062,22683.6275641722,32134.4059636052,106216.987928285,84492.9880466603,29662.2981958175,890.319872222553,1387.14920228849,769.369713640342,747.329435687487,50856.1948652902,937.125509827586,1796.76888160438,1034.58783846988,771.087918830553,3143.05420424416,630.760845286271,1014.12672008294,1634.34470286925,1886.65559354224,11840.1223438316,795.442503121805,1064.94867769460,695.310968800253,781.207857431688,12780.7053904702,190.060157989295,922.478665990951,580.606218904956,536.766166332964,13743.5337670330,228.108765279093,1059.60225713845,413.098774838215,609.201720806409,3066.88048642989,856.094127498461,3193.50273421805,800.529666393278,656.515975715201,7077.01634477290,512.431957101185,1227.02763650563,821.038195427726,1063.75663696520,17225.5701515804,867.203335635615,1624.10858311195,690.646376638984,770.655859782174,4597.50365111674,890.862773326611,1416.98251406944,838.833330496351,1714.42692449211,36556.9928462421,526.143945046516,964.285874073607,1381.73306606556,2477.68502869020,33293.6065917677,514.096693939738,1300.40772414038,1711.34740855029,2786.84197717964,14070.0775361951,666.520381016654,1005.55253678975,1153.48608828584,1835.41730014236,22416.9202604450,414.730837937493,1499.97808743303,1548.87332105732,1938.13750750094,29053.7735472027,537.560119320748,1397.65031699136,791.316342811841,1001.06557461213,35717.9884178263,659.240363808222,1830.96327067545,1002.18671414393,1179.24330029744,17010.2064579481,554.080956930594,837.276270492181,746.116695964787,599.035142626473,28559.4508360477,238.335762600392,917.659790999491,383.164789143568,410.410186712545,11167.2428604714,456.139396103006,1785.27277923436,558.890597003850,918.187456824460,2
188128.284177534,16146.7765363206,19452.3865313368,17506.1570751545,19080.3261733972,31303.4896775599,79292.3663138266,59258.2061150037,8397.99126860194,988.310592930151,1060.79372750078,969.211955966852,931.823406613239,38433.2472658334,1117.46490838149,1234.89389994713,865.105947103456,977.455330318771,10312.7644800096,935.277035444793,1040.63544012286,574.630842444962,1106.67024210269,8238.11390549149,749.886143973347,879.576844659991,717.413357483556,1225.23675269243,6241.96259642966,599.416912303782,931.352713782629,495.084015327068,747.969200723420,6829.62989833025,530.763551071035,907.510392207468,585.743016241384,722.165611884934,10218.8912328032,674.436322231516,1969.51355774361,1345.16682552855,845.199942884088,7851.55833810629,971.974875461904,1149.93010599593,890.706989743078,809.100320020018,8080.14072144671,558.950507881150,1029.57339081034,1062.19575440368,476.701116572882,10218.3325085271,756.131732447979,1183.37851391377,1252.11860417447,1008.65444662485,22309.4426857496,1365.57409950550,898.130633945310,1115.70810095294,1661.59463658512,11480.1370071122,994.580323763864,1097.00054073004,1628.50931232654,2154.01281161844,3287.10677732533,621.608347486349,540.114081520220,1077.76459132252,1834.48768311002,10085.7108598387,924.734597724358,1037.00921295112,1524.04211663224,1587.50272700889,12198.9936176672,834.010624318476,783.978439740682,591.030857203213,738.858530694142,5508.34873683846,889.035388990483,1149.98516959017,931.871814802777,1089.33926045973,1733.27669474597,1174.24931320599,1101.73660218412,740.213872427004,471.899015310106,4107.82976638805,873.205910198722,614.159159017868,513.719154036406,294.994061349919,2594.80581628868,587.165348999719,843.114104972775,625.919947033818,396.661076823483,1
431722.368662889,14253.4915643904,26677.8684269332,17868.6227910038,28357.0807781272,39320.4461801120,104982.438385087,90268.3879410367,32530.6942916109,1172.06580541968,1680.32514269426,1082.20734934361,1370.80541575919,55062.4443972885,1099.73693121518,1594.11748379543,1162.21639874326,1385.60479787972,6547.79221218685,896.855409832781,1066.49857385307,1039.11945049908,1852.54818827232,13663.8160594416,426.910787877775,1186.27434949357,1167.21085083223,1208.83101018061,15690.9455943190,467.103806181786,1136.79885586087,417.388046459479,1020.86459547562,16187.7864393999,448.334593092659,1120.94190319584,483.775834984714,1017.30261616260,17023.7311760682,1111.09491431653,2473.03698676944,1607.70319922138,1220.96628749869,9198.24931285564,435.816004785482,1759.68012669722,574.649048361381,1073.68670096102,17924.3466379869,1150.30203044274,1220.10435197449,977.695473084579,1163.79413630799,4255.74985267163,836.902382897623,2252.79207112390,1331.08569238943,1897.07916820634,22555.1271353780,1040.24064020323,1176.20862393806,1056.75881542367,3382.82442626319,41729.6096247506,801.458173910602,1358.67232181954,1272.38793215329,1778.79657817062,17536.8736696881,663.992151621428,929.612025119330,877.337285103363,3127.20497867939,26812.5445187861,584.747319956667,1453.49425035233,1451.43296247536,1696.23760344408,32000.3440634686,885.809334647219,837.401336493804,702.415643973478,1081.38340773010,38251.3214446177,730.780012369730,1699.31392340557,764.595139083784,1262.60853781895,19606.6834469157,703.538929489303,1434.87198875667,863.481750107841,1074.53692268072,36495.3057121059,238.266443106833,933.327406506239,259.202392561569,643.046431795040,8649.00307334962,559.535893023114,1364.39670508362,777.959526202257,1098.95897484099,2
193896.393871520,14653.8513240607,25793.3900098478,16361.2671130250,19865.2191661245,37751.0001770384,82510.2060800700,60187.2801098023,8460.69107653333,1136.04926000652,1755.53042075521,813.486499614688,1435.96899494691,38390.6645054048,707.484393725552,1677.20044207596,865.860232241941,1246.37998951440,8670.82772991580,1053.36713068905,1418.02962172390,1094.73181352607,2468.37371150721,7618.60886756982,336.779554185937,777.805149686896,626.029180909249,904.389459418045,4848.98254394037,551.510806143424,810.816757268716,308.455287909302,437.986088941087,5626.79249193399,518.380671716201,792.339355149711,306.922923742149,412.167423964623,9962.84945654064,489.689353939234,2159.73519958409,1043.22805269644,841.042502846761,10859.6233789813,844.240090219034,1634.99453530915,603.207656508880,449.749886349746,9496.71875072169,705.808963419725,1888.29541908785,1061.86982188706,851.361702267934,12648.1372300469,1375.50084287930,1979.10324856304,1528.71591009797,1230.49041436679,24456.1113536579,1312.35592197712,1305.79888598959,913.384937121132,1572.57727170266,11748.2593426955,545.433746912016,1178.93654675159,1578.04761584987,1892.57383739663,4348.38517064579,956.949790766356,1349.96592924050,1253.17338532913,1238.26107615520,12151.9682575195,824.175357202443,1300.27429799879,1158.05568384368,1205.59577765564,13726.1674205340,507.490027426736,972.796873990472,808.744402811889,946.007159493954,5485.57830982019,1107.62230114748,1602.79741873639,861.355724971863,748.614642791839,2778.86822817802,810.893687389659,1474.52047558592,488.617342682591,981.147666038422,690.852003611337,462.957519541365,692.726742411778,301.231233436718,369.029151654443,1926.30775326884,407.161904773516,1021.72268993825,746.149407844368,633.502409112204,1
366857.780037977,11937.1313129714,29406.2730298327,17630.6522885247,21229.6469301271,37056.1872697449,100249.499329231,88281.2462813457,25586.0925136260,824.939500974546,1326.00949793141,884.558230725195,1044.53763611578,51251.9262957256,460.592034141869,1157.65304837282,1054.78386674350,1227.27592368769,7382.74928233998,686.628911543584,1321.88089400145,1645.46232060785,2122.57243421655,4091.66948168261,590.236380916961,1037.93761974886,1033.59382230668,1011.04973740067,13885.6179867190,390.080919928790,1347.54710926429,517.419927451889,450.228315462545,14267.9254126093,300.999048879898,1310.86230835067,561.958527732371,495.365198894621,18713.1152791549,470.085930527421,2900.50973022161,894.007337482214,718.650929782682,5210.82322455185,533.585462762474,2573.66326847402,467.060816344824,786.725134642584,15683.9490536337,711.377003400582,1281.99699099953,780.534662999183,771.240009622333,1314.36098115803,918.256748403917,2774.03541669232,927.254402574567,1732.27816506743,9379.67291208191,1439.11912304590,1662.54467551039,1426.73404273038,2270.37450738066,33945.0166705516,396.552946843913,1221.10620295288,1267.51805933476,962.893351324351,18663.0311065514,1934.10246828321,1104.83022857523,2052.45082446583,2015.96993011344,26336.3558681402,176.932458758275,1444.38732485022,866.003513268919,1061.27526182470,29696.7181001232,472.302580589079,958.566394291792,1060.35019763925,1155.08098196199,32993.0017389516,380.454146309355,2683.71544217358,524.190948130385,882.420284892258,14985.2566822727,273.534274021544,1093.82467485350,785.835611489394,1206.87562742010,32166.5716633832,492.156277060227,936.818931747893,382.196093295993,390.454036487381,11303.9257847207,485.195096579868,1268.38327082020,498.739083201460,924.379463829325,2
185687.219146796,12589.2492263815,20412.3756859899,16349.6904014410,19858.9954995323,26230.9060758567,76315.4374640283,58712.1702713094,5491.21308540478,603.464825912681,1790.72376308915,944.348970180433,1063.71278985328,33208.4804101350,632.770532385964,1563.54399704847,853.059277579873,852.435147841764,9285.22632907621,572.816665453658,1084.41470584810,1582.34983473358,1002.12330953765,10897.8616487390,293.529569210836,451.918827538544,606.098616306801,994.150520962926,2671.47314296970,308.567332718735,578.319508342470,347.918299250756,531.925447249911,3328.24210770549,72.4868585267509,651.960121801639,412.982450252852,439.104054198787,4947.11652412818,493.140741530558,1569.52602589582,598.923133783533,539.974774757441,11173.7269948072,815.028844928347,1186.38092226762,838.195829376055,904.577707481445,11861.2287773015,1159.54766025688,1598.74724977693,769.912609073792,920.130929710495,13499.5606984360,625.518307814800,961.720161040900,1244.78396325098,1421.84117383324,22109.3517386600,1402.11095677571,893.640760196089,1856.42971440143,2013.25801706470,11584.3434488379,477.429069596854,764.564964644585,1053.74673786710,2423.84873432825,5626.23870656205,1682.50318716807,1614.99632740370,1970.50462326696,1360.52514459851,16818.5267867644,525.150759809774,982.847835094842,874.029452049828,1346.10341712437,14990.8255542060,779.494844871685,872.176590512227,660.926354810677,1164.42524196632,1504.17058383500,486.516095164343,1229.26463637744,707.747559014565,1368.83183409645,1156.36640566131,469.018441021475,1151.82987518579,402.400870219637,488.565055529419,1468.42164061025,593.149982230682,512.709164048579,244.236900305665,402.279636337475,4064.84456295614,597.004551003674,953.090249876974,381.095205716475,621.182563059902,1
355099.311986462,16864.1644963308,30067.1161708002,24712.8862253324,32427.5967715406,49856.1823423379,167531.705010107,142807.227976829,14510.0602416395,1221.04863193528,2313.14458774193,855.763983071597,2584.30872592656,47258.1089916876,729.806152290450,2179.55935843044,1872.80403443626,2194.03060015761,9798.11299358299,967.099702486041,1831.05128948405,2215.79265931540,3297.67768864314,5953.04541557895,1427.31182234929,1281.14694379629,1306.49528768207,1196.50982576060,7907.38741882363,606.276740530872,903.079861757493,516.503568589391,506.178730176705,8442.38005844348,609.344504429778,939.874554947617,580.364880721311,517.391674261784,10426.9589881794,746.716460421024,3420.67755059636,879.976398928091,1419.86146125558,4002.46519871148,787.692121437520,1229.39509484211,1149.03577531108,986.353532061643,7603.40535900842,990.607771914401,2396.29236516113,913.350264159205,1388.06436135029,2427.62046104090,866.324202906939,1822.19592273156,1382.48668377401,1770.83823552633,29112.3544045992,1379.32916321153,1367.55439024290,2419.74549757780,2957.35624116254,57956.7565260791,1104.75884091348,1006.84765422838,1570.12815416151,2409.18119733987,14530.3186267644,1029.19010831523,1462.46876673398,2492.32040553485,2947.85540064006,27934.1198875056,740.244047839479,885.310039621586,1791.38798101321,2044.39504657190,27040.1240278625,525.458573760373,1538.54756217114,1229.87029336394,1750.56050558334,32779.9669747160,780.300274735596,1114.48135897586,1462.66831154738,1322.88010303468,12188.9046106825,965.256574827794,1700.71537488288,1366.42594480649,1613.71464059243,20080.2097909949,691.274810365776,628.393243961945,310.319794624476,531.156977460980,15147.0120105610,696.123991660001,2046.38025049256,397.446306714387,989.281824034592,2
175782.748632632,14439.5016968165,31900.1807972252,20353.6237020377,23674.7984598750,30194.1081765514,84027.0378004848,56251.6141436169,10230.6874355982,700.459248880647,2131.51754898104,1591.65719341181,1363.67426804978,35394.8247586601,803.998129267777,2047.66180462771,1402.74224227825,1315.21463488764,6144.84363829105,1123.52179942065,1759.46537906234,546.408503836087,1058.59837642208,7985.04635396241,499.328181791430,1235.20756827028,717.974464502188,631.699912521479,3096.47089359059,275.240305012885,1152.27710717518,563.553999865540,477.849780083037,3593.97412875411,321.974688814317,1251.19037116994,571.886892966179,598.724757365817,1152.38996843010,503.674508882131,1785.12683034594,1231.61195687390,953.923968059301,9931.88750435442,751.808569557174,1670.15367719786,1399.41642074307,1032.47742612288,11343.2433272204,1185.31224127226,2042.87791244849,1132.48249813882,832.193248619396,11734.4609182286,1155.06623343845,1757.36319739496,1895.40801732158,2028.02581044034,12862.4321773461,914.880047488993,2308.42424112755,1618.77557731424,1925.33116361933,9875.36365492106,1048.13910540538,1830.92190921664,1181.93379601427,3157.93378812714,1481.19444249300,954.459222536036,1654.15568302940,1445.45385908567,1953.84410520362,14952.9590731353,853.523891318900,1713.16181706722,739.722874053652,1688.38391361214,16702.9174917911,652.528897337186,2082.45406500851,1058.08270358954,1070.71337067502,6033.86682554367,749.499092164550,1405.23693163751,816.021824303706,1364.98003361938,3448.86762577524,796.505166096672,1600.76887321519,1026.42605535381,703.186838393378,5114.99939952738,423.840779046840,1102.57909222202,445.540630914817,544.155706685352,4702.31901500947,725.741589084249,1369.63678802740,968.524191470546,973.887357367845,1
303574.694912556,15802.0099365162,23797.1128791136,19056.5854785321,20783.9533936180,30865.9805418985,112893.929608487,85366.2680032730,21529.4380621532,768.174120553713,1568.25901364893,866.978813365943,1136.83013962522,46266.8182799409,784.856749531194,1904.07627868970,1014.80526940018,1600.23678278874,3883.23746565319,821.592836115480,1131.60099962275,2225.89941108879,1640.70867603976,4715.60788249111,817.316754184912,1241.64883394202,1015.04764017021,1054.61077720847,6249.76451123374,397.680690581154,620.774297129380,754.645907369462,628.758615507433,6779.91460481940,371.138585724158,644.369076873599,731.482719121110,601.542807042155,5623.58679610307,907.649808471032,1524.03510939502,736.162513888712,960.015908253165,2038.36781972837,745.610263311420,1259.50042990649,748.790609999075,1007.52805288867,4415.17648934571,1295.88609854438,1198.67373374397,780.967161546293,908.199476440753,2940.16989203751,1274.49513009614,2112.71620687533,1136.13942144856,1970.65421592063,20912.7151189470,1201.23411257458,552.904484145408,1751.81660793698,1514.41592033252,50881.9606588352,932.619583899770,1813.99812956463,1403.02755703565,903.411648235933,9915.23575985552,1183.14401814400,1041.05053971077,1265.15335488398,2060.86791251269,15689.8118859089,790.906224483967,1870.52112912963,1154.15243035376,1009.73730259418,21774.0273457437,971.698559491283,837.329488706361,821.425998399283,1148.75171603803,35522.7705932155,955.927628467869,1891.68356340448,987.529446134104,1037.97562355929,11842.9516349296,793.909672427743,1388.73450653623,793.060832643518,591.733416703913,13826.8269731840,294.863821044040,382.186578922299,427.200025587867,300.737056108122,18766.3131384305,493.305278869352,813.050479166632,442.299758158577,707.237345818345,2
224731.245025746,11951.7716053127,21217.1807523406,18142.8485212701,19005.7886301154,28205.4771498866,70849.3149753521,58755.3257350544,11989.6913249003,623.548909215055,1103.85659693461,926.790144022225,814.849791003360,38874.2903204675,864.289125391366,1090.86510992186,960.098496241788,663.866853927792,3490.08022561679,625.269120881529,696.969448586024,1408.96894057204,1053.41018622236,3149.22880132461,380.014132953394,573.257659095971,912.544715506443,719.201632156073,5923.14233324651,360.915614919396,681.675525649510,544.116896216357,397.690140280316,6434.71299504181,323.104715706102,661.166636200369,515.325746200342,365.487771368867,4195.57288408742,657.609532831794,2351.19430473130,1499.51619311281,967.717174912195,8446.59366529539,626.070975465805,1187.84068400904,756.381589910556,709.352777998313,13419.2621863911,1002.06795361234,1362.98028339075,1016.28909833705,782.971618194035,7742.92276702149,1157.90612352620,1962.65890204212,1604.52913096626,1422.14583494466,15596.0356959645,763.500269262499,792.187866849643,1185.64649231980,1050.40549228152,26671.9146879774,575.774328436053,1393.06921841845,1276.97172389838,2313.33499677214,1459.06000543104,468.578339313037,843.827613182052,1237.92505767894,1816.46656416665,16558.2670650673,458.134515095184,1408.26958413088,894.971171880168,1721.36894167246,17605.9472747524,578.496422297470,801.182005041896,586.116751064225,1066.22373909408,9654.87069945675,956.224580187964,1545.45713021393,643.430681949019,1404.77306026906,8091.44497085674,576.476878825485,859.774120152389,781.592972804768,702.106867317270,23938.1696562910,487.089995975012,716.680304249408,465.165891941682,479.115671377318,1490.03746655594,466.700071417035,1184.26775954043,926.466826647220,555.299516156962,1
266353.900200332,15188.1489450368,43447.5242414412,23608.4013598249,22279.6674885791,40965.4405435487,98771.6392891033,85584.2916069157,22105.3453470165,909.121276221194,2652.23737209387,1450.31519676616,900.994791464736,46387.0808175510,686.572946769945,2574.59669849353,1082.17428859637,1071.38679465867,1621.66838288610,600.524313557645,2246.85855613380,1426.41219621230,1208.47994863526,2846.29625116876,543.934505087669,1323.88899014194,933.331658668633,830.009892309479,10039.2695212107,312.737816557444,1106.46332942734,715.819802342826,742.325102053547,10643.4516611333,401.078423769152,1174.64244701355,722.417161386727,811.585687841447,1018.89120707331,984.176250901605,3450.93231104506,1455.97533065507,970.823753681963,1249.26715425797,1195.26935045879,2265.51098951226,1110.49124527825,1084.98843021800,4406.36022729458,1194.83044981982,2756.05561611751,991.158531904382,899.890514529089,1908.73141405049,1516.74505263374,2889.14545685515,1788.18244931881,1727.29618152667,37375.4113359178,935.165918063644,2697.29605341306,1841.19223938748,2525.49164115322,19367.3826685321,617.286224964224,2744.89963245967,1982.01344536589,1094.83764740445,9615.12433056913,794.717857149975,1655.79791211818,1587.15363906627,2650.79465168388,14450.1148800160,733.543679013456,2764.86102184014,1838.56860055282,1251.04575155103,19102.6554542565,689.793060506874,2212.44587394811,828.881115294141,1126.70691130105,24351.6025537820,948.272148791889,2851.62256118467,1566.77201795329,816.535974579111,9319.14867390781,670.920041865595,1250.24737905807,979.872957490869,772.583998056436,13745.4380815537,422.937172742648,1739.43786899679,395.243595489133,645.360904403914,16800.6602381548,1030.52245616148,3090.58417158847,912.425888095524,1148.52891152716,2
212217.766344863,13470.5341952722,30945.9124011767,18995.5754678633,23056.4663874676,27741.4948311045,75787.9378524506,65383.6916915374,10131.5997203535,713.623237978635,2465.71796957659,1212.39413326331,946.292284693247,37222.6601581807,890.554335117342,2026.64117125594,940.659467725813,918.001486976769,2148.18452489970,670.281828359722,1640.07137246851,601.662104504285,1415.50492059008,2311.70635203430,588.177405056938,920.809529674618,678.625805794385,1023.28179358406,5657.41465983434,413.659226825931,811.373517985265,446.756996307731,737.069066114973,6094.96465202750,269.445625389757,847.285476082614,403.355755808995,704.568028368569,3872.41755312397,936.606559609551,2569.03697976533,1513.69266664381,1378.24654150152,8777.28137736089,1266.19675929753,1857.26444170151,1113.32221472280,1111.58458132139,11566.0380969230,1215.42159203899,1824.09903832683,1569.53016205462,1017.05012127171,5521.57135750173,1118.40762529365,2253.11326937968,1528.21143584551,1636.55259802167,14292.1548790005,380.420824044639,2141.39375600725,1408.03448832944,1859.79192087047,27692.7307386350,1046.96050961976,1690.07936194161,1764.26392754075,2149.77811047659,1471.25736505482,758.306714806820,1452.26929275941,856.282768418577,2198.97761475703,14816.6465832179,708.217969997402,1436.83832358182,1041.21710062234,1472.71105035814,15382.1554106526,726.164661326980,924.750460881285,909.185949047166,1210.36170528867,6877.58161771781,733.212519126067,1937.66337369322,941.955858501263,1589.42199940315,5113.29343224353,381.559913605367,1511.92803641343,687.557615401385,694.660482203653,32650.4311793683,157.470148571995,657.914022199975,332.166345333381,305.146858361207,617.676686732667,495.846739205133,1977.66300748181,1046.70067199774,687.465223304753,1
